id,correo_usuario,reserva_id,estrellas,descripcion
585,Dianavergara671@edubus.cal,85353,,
586,Luismedina610@outluc.com,85365,3,Servicio regular
587,déurol658@edubus.cal,85382,,
588,elflza953@outluc.com,85387,5,Superó mis expectativas
589,srhotaab716@viajesanma.com,85402,,Me atendieron bien
590,Césarsantacruz720@viajesanma.com,85413,,
591,Sr.carrasco674@outluc.com,85436,,"Cumplió con mis expectativas, pero sin destacar"
592,frrosa930@wass.com,85441,,
593,frrosa930@wass.com,85443,,
594,intrpa646@viajesanma.com,85516,1,Malo
595,,,4,Bueno
596,mariana8230269@marmol.com,85533,,
597,mariana8230269@marmol.com,85534,4,Buena experiencia en general
598,oleles405@viajesanma.com,85548,,
599,oleles405@viajesanma.com,85556,5,Excelente
600,oleles405@viajesanma.com,85559,,
601,oleles405@viajesanma.com,85561,,
602,Gabrielaortega155@outluc.com,85563,2,
603,Antonianaranjo548@edubus.cal,85579,,
604,Marisoldomínquez680@wass.com,85590,,
605,Arturosalinas630@edubus.cal,85604,5,Muy satisfecho
606,Arturosalinas630@edubus.cal,85606,3,Podría mejorar
607,enalga672@viajesanma.com,85616,4,"Satisfecho, pero hay detalles por mejorar"
608,julia3767558@viajesanma.com,85646,4,Me atendieron bien
609,essaca988@tourket.com,85668,3,"Cumplió con mis expectativas, pero sin destacar"
610,essaca988@tourket.com,85669,1,No vuelvo más
611,Joaquíntrejo175@tourket.com,85675,2,Hubo varios problemas
612,Rosarioávalos493@tourket.com,85700,4,Bueno
613,clcade711@tourket.com,85708,5,Sin duda volveré
614,clcade711@tourket.com,85712,,
615,maría8850514@wass.com,85735,,
616,mateoqfe749@outluc.com,85755,63,No lo recomendaría
617,Gustavozelaya652@edubus.cal,85764,1,
618,anmasole255@marmol.com,85768,2,No lo recomendaría
619,evtoca927@edubus.cal,85784,,
620,racace847@viajesanma.com,85800,3,Podría mejorar
621,emilia6622850@viajesanma.com,85813,,
622,vemaal998@marmol.com,,4,"Satisfecho, pero hay detalles por mejorar"
623,vemaal998@marmol.com,85875,4,Me atendieron bien
624,Maríagaytán345@edubus.cal,85898,64,"Satisfecho, pero hay detalles por mejorar"
625,,85914,1,Malo
626,ragoor613@viajesanma.com,85924,,
627,,85930,,
628,Ricardogranados832@wass.com,85934,4,Me atendieron bien
629,esteban7685386@outluc.com,85942,,
630,conchita9423845@viajesanma.com,85950,,
631,Marianoaguirre601@marmol.com,85973,4,Me atendieron bien
632,,85992,3,"Cumplió con mis expectativas, pero sin destacar"
633,iscagu257@outluc.com,86004,2,
634,iscagu257@outluc.com,86006,5,Excelente
635,Oliviavillanueva647@wass.com,86013,3,Servicio regular
636,Oliviavillanueva647@wass.com,86018,1,Malo
637,francisco5086593@viajesanma.com,86031,,
638,francisco5086593@viajesanma.com,86035,5,Servicio de primera
639,francisco5086593@viajesanma.com,86040,2,Regular
640,cajuvi986@marmol.com,86049,,
641,cajuvi986@marmol.com,,,
642,Maríasevilla622@outluc.com,86063,,
643,mapaap566@tourket.com,86092,,
644,,86136,,
645,alejandro2734446@viajesanma.com,86170,,
646,sra.5833903@marmol.com,86175,4,
647,sra.5833903@marmol.com,86176,5,Superó mis expectativas
648,,86187,66,Servicio de primera
649,,86215,8,Pésimo
650,,86232,,
651,Horacioreyna175@edubus.cal,86233,5,Muy satisfecho
652,,86238,2,No lo recomendaría
653,Arturomesa113@wass.com,86256,2,No lo recomendaría
654,jesús6378237@viajesanma.com,86279,,
655,,86303,5,Excelente
656,srinmoca501@viajesanma.com,86304,,
657,hegudá768@outluc.com,86340,,
658,hegudá768@outluc.com,86347,,
659,víctor2838763@viajesanma.com,86356,,
660,Sta.esquibel111@tourket.com,86362,1,No vuelvo más
661,,86380,1,
662,Gabrielmatos922@marmol.com,86387,,
663,saveal718@tourket.com,,,
664,sr.7969753@wass.com,86421,4,Bueno
665,Reinaarmas131@viajesanma.com,86426,,
666,claudio1581442@viajesanma.com,86454,3,Aceptable
667,stmagaig212@outluc.com,,4,Bueno
668,débora9963269@wass.com,,,
669,,86477,5,Sin duda volveré
670,manuela8638832@tourket.com,86482,5,Muy satisfecho
671,rogice917@wass.com,86495,4,Me atendieron bien
672,rogice917@wass.com,,4,Bueno
673,majoágla281@tourket.com,86801,4,"Satisfecho, pero hay detalles por mejorar"
674,Victoriaarchuleta484@marmol.com,86520,,
675,Juanavanegas158@edubus.cal,86561,,
676,Gerardobotello726@viajesanma.com,,1,No vuelvo más
677,sta.3720254@tourket.com,86589,95,Servicio regular
678,maapde495@wass.com,86590,3,Servicio regular
679,stsaquco408@marmol.com,86597,,
680,Sra.olivares486@edubus.cal,86616,1,Pésimo
681,,86633,,
682,marilu2791390@marmol.com,86646,,"Satisfecho, pero hay detalles por mejorar"
683,marilu2791390@marmol.com,86649,1,
684,,86657,3,Aceptable
685,Luisportillo880@marmol.com,86659,,
686,Luisportillo880@marmol.com,86661,3,Servicio regular
687,julio7325784@marmol.com,86690,3,Servicio regular
688,srromoyá724@viajesanma.com,86699,3,Servicio regular
689,srromoyá724@viajesanma.com,86703,,
690,dosaro280@edubus.cal,86724,2,Hubo varios problemas
691,dosaro280@edubus.cal,86726,1,Muy insatisfecho
692,dosaro280@edubus.cal,86729,4,"Satisfecho, pero hay detalles por mejorar"
693,tomás6209913@outluc.com,86753,76,Malo
694,srcéespa175@outluc.com,86765,97,No lo recomendaría
695,guocro846@viajesanma.com,86775,2,Hubo varios problemas
696,Normaguerrero436@wass.com,86785,,
697,dovade352@marmol.com,86818,,
698,,86831,5,Servicio de primera
699,lorenzo6939609@viajesanma.com,86862,96,Superó mis expectativas
700,lorenzo6939609@viajesanma.com,86864,,
701,lorenzo6939609@viajesanma.com,,,
702,reina1002348@wass.com,86882,7,Malo
703,gumuba425@marmol.com,,5,Muy satisfecho
704,lotogr954@edubus.cal,86907,,Completamente decepcionado
705,,86924,5,Sin duda volveré
706,Sr.tirado913@outluc.com,86930,,
707,Sr.tirado913@outluc.com,86938,1,No vuelvo más
708,Santiagoabeyta439@marmol.com,86942,2,Hubo varios problemas
709,Santiagoabeyta439@marmol.com,,,
710,felipe8077959@edubus.cal,86953,,
711,felipe8077959@edubus.cal,,,
712,felipe8077959@edubus.cal,,4,"Satisfecho, pero hay detalles por mejorar"
713,sr.6008799@outluc.com,86985,,
714,sta.1733445@viajesanma.com,,1,Malo
715,Cristianmontenegro785@edubus.cal,87012,5,Muy satisfecho
716,Cristianmontenegro785@edubus.cal,87013,2,Hubo varios problemas
717,Cristianmontenegro785@edubus.cal,87018,4,"Satisfecho, pero hay detalles por mejorar"
718,adages154@wass.com,87030,,Me atendieron bien
719,adages154@wass.com,87032,,
720,adages154@wass.com,87033,,No lo recomendaría
721,,87037,,
722,clmoyá766@wass.com,,,
723,clmoyá766@wass.com,87047,,Buena experiencia en general
724,clmoyá766@wass.com,87051,2,No lo recomendaría
725,maría4964879@edubus.cal,87052,1,Malo
726,,87055,,
727,,87080,3,Servicio regular
728,rubén9665405@viajesanma.com,87082,,
729,sra.562193@marmol.com,87088,,
730,Fernandoureña815@viajesanma.com,87109,5,Muy satisfecho
731,Gustavozelaya652@edubus.cal,87117,1,Malo
732,Gustavozelaya652@edubus.cal,87119,,
733,,87121,2,
734,magrpe973@edubus.cal,87128,,Sin duda volveré
735,Evaquintana821@wass.com,87138,,
736,jacobo6193596@outluc.com,87166,4,Buena experiencia en general
737,Carolinaborrego238@marmol.com,87196,,
738,sta.2056184@viajesanma.com,,3,Servicio regular
739,Ramirogarza269@wass.com,87211,5,Sin duda volveré
740,,87224,4,Buena experiencia en general
741,anmaol426@outluc.com,87236,,
742,raroal891@viajesanma.com,87244,5,Muy satisfecho
743,raroal891@viajesanma.com,87247,77,No me convenció del todo
744,raroal891@viajesanma.com,87249,,
745,elsa2531473@wass.com,87264,3,Servicio regular
746,maría8320682@viajesanma.com,87274,,
747,anbame401@tourket.com,87283,4,Me atendieron bien
748,,87305,1,Completamente decepcionado
749,sta.5648347@marmol.com,87316,,
750,,87324,,
751,sradarco814@marmol.com,87339,5,Muy satisfecho
752,dacave754@wass.com,87342,1,No vuelvo más
753,dacave754@wass.com,87343,1,No vuelvo más
754,dacave754@wass.com,87344,,
755,lilia1139785@outluc.com,87359,,Malo
756,sta.8204248@tourket.com,,1,Completamente decepcionado
757,Dianatejada392@edubus.cal,87380,,
758,siabbr313@wass.com,87420,3,
759,leonor2290253@marmol.com,87426,3,Podría mejorar
760,stblquri389@edubus.cal,87437,,
761,stblquri389@edubus.cal,87438,,
762,Jerónimonevárez456@edubus.cal,87457,,
763,stmaelag688@outluc.com,87465,5,
764,clméco964@outluc.com,87487,,
765,alberto5410136@edubus.cal,87507,5,Servicio de primera
766,manuel5946867@tourket.com,87514,3,Podría mejorar
767,Gracielacepeda260@outluc.com,87523,5,Superó mis expectativas
768,,,,
769,maría8334850@viajesanma.com,87530,1,Malo
770,maría8334850@viajesanma.com,87531,1,Completamente decepcionado
771,maría8334850@viajesanma.com,87532,,
772,Florenciaesparza580@viajesanma.com,87556,,
773,Elvirahinojosa356@viajesanma.com,87571,,
774,Elvirahinojosa356@viajesanma.com,87575,2,Regular
775,Elvirahinojosa356@viajesanma.com,87579,5,Servicio de primera
776,Elvirahinojosa356@viajesanma.com,87585,,
777,,,2,Hubo varios problemas
778,clcaar209@edubus.cal,87598,4,
779,,87620,,Aceptable
780,germán6297539@tourket.com,87640,,
781,sta.6994559@tourket.com,87672,5,Superó mis expectativas
782,adán6345653@edubus.cal,87677,5,Excelente
783,sr.9551326@wass.com,87709,,
784,Maytenoriega971@edubus.cal,87712,,No me convenció del todo
785,gameba476@marmol.com,87721,,
786,,87744,1,Pésimo
787,Gustavoarias898@wass.com,87761,5,Excelente
788,yorope256@marmol.com,87770,5,Sin duda volveré
789,maría6585863@tourket.com,87795,2,No lo recomendaría
790,maría6585863@tourket.com,87799,,
791,srmafrpa729@edubus.cal,87801,,
792,srmafrpa729@edubus.cal,87803,,Superó mis expectativas
793,francisca1636647@edubus.cal,87816,,
794,virginia696678@edubus.cal,87823,,
795,srfearar146@outluc.com,87855,5,Superó mis expectativas
796,mayte7853127@wass.com,87862,3,"Cumplió con mis expectativas, pero sin destacar"
797,mayte7853127@wass.com,87865,,
798,Antoniamurillo361@wass.com,87879,,
799,pilar4142622@outluc.com,87892,2,No me convenció del todo
800,pilar4142622@outluc.com,87895,,
801,lola5393671@viajesanma.com,87900,,
802,lola5393671@viajesanma.com,87905,1,Muy insatisfecho
803,lola5393671@viajesanma.com,87906,2,Regular
804,julia6741138@edubus.cal,87913,4,Bueno
805,leonor984854@edubus.cal,87919,20,No lo recomendaría
806,Maytezúñiga502@edubus.cal,87921,88,Sin duda volveré
807,,87937,,
808,crpaar994@marmol.com,87940,2,No me convenció del todo
809,gemara488@outluc.com,87944,,
810,matecolo762@edubus.cal,87959,5,Excelente
811,Florenciaesparza580@viajesanma.com,87962,,
812,luis7451149@outluc.com,87968,3,"Cumplió con mis expectativas, pero sin destacar"
813,luis7451149@outluc.com,87971,,
814,luis7451149@outluc.com,,,
815,emreol428@viajesanma.com,87998,5,Sin duda volveré
816,emreol428@viajesanma.com,87999,63,Muy insatisfecho
817,teguro469@viajesanma.com,88005,,
818,,88025,,
819,sta.4045954@edubus.cal,88042,,
820,sra.6638835@outluc.com,88058,,
821,Timoteoferrer745@tourket.com,88067,,
822,esgaad592@edubus.cal,88077,,
823,Barbararendón891@outluc.com,88078,4,Bueno
824,sehiyb598@tourket.com,88088,,
825,sehiyb598@tourket.com,88093,,
826,srmalefr712@viajesanma.com,88094,,
827,Césarlara991@viajesanma.com,88110,,Superó mis expectativas
828,Sr.velázquez676@outluc.com,88114,3,"Cumplió con mis expectativas, pero sin destacar"
829,sra.2431901@tourket.com,88136,2,No me convenció del todo
830,Fernandoguzmán989@wass.com,88144,,
831,rocio3377114@tourket.com,88154,,
832,gamaap940@marmol.com,88165,,Completamente decepcionado
833,julia8270954@tourket.com,88189,,
834,sreslaba477@edubus.cal,88195,,
835,aldedo325@wass.com,88198,2,Hubo varios problemas
836,joemseco465@marmol.com,88204,,
837,sra.7016199@viajesanma.com,88225,,
838,srluhive641@tourket.com,88230,,
839,intrpa646@viajesanma.com,88233,2,Hubo varios problemas
840,intrpa646@viajesanma.com,88240,4,Buena experiencia en general
841,intrpa646@viajesanma.com,88243,2,No lo recomendaría
842,,88251,4,Me atendieron bien
843,césar1419783@marmol.com,,5,Muy satisfecho
844,juan7210956@viajesanma.com,88281,1,No vuelvo más
845,Carolinaborrego238@marmol.com,88299,5,Sin duda volveré
846,grviza106@viajesanma.com,88306,1,Pésimo
847,grviza106@viajesanma.com,88308,,
848,Sra.salinas627@viajesanma.com,88321,,
849,Concepciónrendón327@edubus.cal,88332,2,Hubo varios problemas
850,Sta.pantoja213@wass.com,88350,,
851,homero7898384@tourket.com,88383,58,"Satisfecho, pero hay detalles por mejorar"
852,clbani628@edubus.cal,88404,,"Satisfecho, pero hay detalles por mejorar"
853,,88435,5,Superó mis expectativas
854,luis5652575@edubus.cal,,94,Bueno
855,,88491,2,Hubo varios problemas
856,Aliciaguerra634@outluc.com,88506,,
857,,,3,Podría mejorar
858,fracme493@wass.com,,4,
859,,,5,Servicio de primera
860,gabriel9151386@marmol.com,88577,,
861,Josérosales294@wass.com,88586,,
862,fesoga241@wass.com,88608,,
863,miarni148@tourket.com,88624,,
864,gerardo5223348@edubus.cal,88645,,
865,,88647,4,"Satisfecho, pero hay detalles por mejorar"
866,Isabelquintero914@wass.com,88667,,
867,Isabelquintero914@wass.com,88675,1,Completamente decepcionado
868,Cristiansuárez831@viajesanma.com,88699,3,"Cumplió con mis expectativas, pero sin destacar"
869,sta.1733445@viajesanma.com,88770,,
870,rasoar976@viajesanma.com,88724,,
871,Josécasillas920@marmol.com,88729,4,Me atendieron bien
872,victoria4583868@tourket.com,88732,2,No me convenció del todo
873,Eloisapolanco676@marmol.com,,5,Sin duda volveré
874,Julioanguiano244@edubus.cal,88745,1,No vuelvo más
875,martín7141682@tourket.com,88746,1,Malo
876,martín7141682@tourket.com,88755,4,"Satisfecho, pero hay detalles por mejorar"
877,micaela5448965@viajesanma.com,88757,,
878,lourpu923@outluc.com,88773,,
879,ragoor613@viajesanma.com,88790,5,Sin duda volveré
880,Raúllozada880@marmol.com,,3,Aceptable
881,,88848,4,Bueno
882,romebr232@marmol.com,88849,,
883,arreva241@outluc.com,,2,Hubo varios problemas
884,sr.2609815@wass.com,88890,2,Regular
885,sr.2609815@wass.com,88891,83,Me atendieron bien
886,ocsova971@outluc.com,88923,,
887,secapr743@marmol.com,,1,
888,secapr743@marmol.com,88937,1,Malo
889,guadalupe9639467@tourket.com,88945,16,Superó mis expectativas
890,Carlosaranda632@wass.com,88963,,
891,jorge3792319@tourket.com,88975,4,Bueno
892,lola8128314@outluc.com,89009,4,Buena experiencia en general
893,Juliodelgadillo874@tourket.com,89038,5,Excelente
894,stmaeutile367@outluc.com,89041,1,Pésimo
895,stmaeutile367@outluc.com,89044,,
896,stmaeutile367@outluc.com,89054,,
897,,89092,,
898,teeses724@marmol.com,89123,1,
899,miguel6691629@marmol.com,89135,,
900,maricarmen1043921@outluc.com,89147,3,
901,maricarmen1043921@outluc.com,89149,4,Buena experiencia en general
902,maricarmen1043921@outluc.com,89153,3,"Cumplió con mis expectativas, pero sin destacar"
903,maricarmen1043921@outluc.com,89155,4,Buena experiencia en general
904,Felipecaraballo409@wass.com,89172,33,Excelente
905,Felipecaraballo409@wass.com,89182,,
906,maricarmen8428333@outluc.com,89184,,
907,Agustíndeleón463@wass.com,89195,4,Bueno
908,Ricardorubio496@marmol.com,89226,,
909,Ricardorubio496@marmol.com,89228,,
910,isabela9012100@wass.com,89232,,
911,isabela9012100@wass.com,89239,,
912,jaarmo434@marmol.com,89243,3,Aceptable
913,jaarmo434@marmol.com,89245,,
914,mahupa402@viajesanma.com,89271,78,"Satisfecho, pero hay detalles por mejorar"
915,cltror548@marmol.com,89282,,
916,Maríadelacrúz753@marmol.com,89298,,
917,miguel2832441@edubus.cal,89305,,
918,miguel2832441@edubus.cal,89306,,
919,miguel2832441@edubus.cal,,5,Superó mis expectativas
920,Isabelaleiva273@outluc.com,89346,4,Me atendieron bien
921,Isabelaleiva273@outluc.com,89349,1,Completamente decepcionado
922,jorge4470264@outluc.com,89397,4,Bueno
923,palaba227@outluc.com,89421,,
924,palaba227@outluc.com,,3,Servicio regular
925,palaba227@outluc.com,89425,,
926,palaba227@outluc.com,,1,Muy insatisfecho
927,elnavi874@viajesanma.com,89443,,
928,sta.8465854@marmol.com,,1,No vuelvo más
929,Sra.sánchez672@outluc.com,89465,5,Superó mis expectativas
930,Sra.sánchez672@outluc.com,89471,3,"Cumplió con mis expectativas, pero sin destacar"
931,ricardo4506845@outluc.com,89481,5,Excelente
932,gerardo8322963@marmol.com,89495,,
933,Víctorcasas317@wass.com,89505,2,No me convenció del todo
934,,89518,2,Regular
935,Joséjuárez994@viajesanma.com,,4,"Satisfecho, pero hay detalles por mejorar"
936,Joséjuárez994@viajesanma.com,89523,2,Regular
937,stcacaes439@tourket.com,89545,,
938,marisol888147@outluc.com,89560,1,Malo
939,marisol888147@outluc.com,89562,2,No lo recomendaría
940,sr.1353388@viajesanma.com,89569,,
941,,89571,5,Servicio de primera
942,srmameco425@edubus.cal,89579,1,Muy insatisfecho
943,,89635,5,Sin duda volveré
944,Sra.salcido135@marmol.com,89636,,
945,,89645,93,Servicio de primera
946,concepción7941327@tourket.com,89675,,
947,,89683,3,Aceptable
948,milesa806@wass.com,89686,46,
949,juana193791@marmol.com,,4,Me atendieron bien
950,juana193791@marmol.com,89693,,
951,anarve276@edubus.cal,89699,,
952,anarve276@edubus.cal,89703,1,
953,mario2445776@viajesanma.com,89715,,
954,Patricioquiñónez855@tourket.com,89725,,
955,magudeje754@wass.com,89780,,
956,renapa470@outluc.com,89787,3,Podría mejorar
957,Albertofranco136@wass.com,89797,2,No lo recomendaría
958,stmaeujues659@marmol.com,89801,3,Aceptable
959,stmaeujues659@marmol.com,89802,,
960,stmaeujues659@marmol.com,89806,4,"Satisfecho, pero hay detalles por mejorar"
961,stmaeujues659@marmol.com,89807,5,Sin duda volveré
962,stloroca900@marmol.com,89819,2,
963,,89848,,
964,sr.1443500@wass.com,89854,,
965,césar101691@tourket.com,89868,,
966,srdénise164@marmol.com,89872,,
967,srdénise164@marmol.com,89874,2,Regular
968,srdénise164@marmol.com,89875,5,Superó mis expectativas
969,srdénise164@marmol.com,89876,,
970,lola114224@tourket.com,89897,2,Regular
971,Samuelalmonte447@tourket.com,89902,,Me atendieron bien
972,glcate278@wass.com,89943,,
973,iscagu257@outluc.com,89977,2,No lo recomendaría
974,Alfredopreciado296@edubus.cal,89991,,
975,salvador3819754@marmol.com,90002,1,Pésimo
976,salvador3819754@marmol.com,90003,5,Sin duda volveré
977,salvador3819754@marmol.com,90005,12,Muy insatisfecho
978,salvador3819754@marmol.com,90006,1,Muy insatisfecho
979,Rosabadillo698@wass.com,90033,,
980,Rosabadillo698@wass.com,90039,1,Muy insatisfecho
981,victoria9244951@marmol.com,90044,,
982,Virginianava347@marmol.com,90047,,
983,Virginianava347@marmol.com,90054,4,Bueno
984,sta.6619438@outluc.com,,3,Servicio regular
985,srmaelzeal393@edubus.cal,90083,1,Pésimo
986,Marcoparra647@edubus.cal,90102,,
987,Marcoparra647@edubus.cal,90103,4,Me atendieron bien
988,Sr.alicea538@wass.com,,,
989,débora9963269@wass.com,90118,,
990,felipe4857164@viajesanma.com,90122,,
991,adán9883672@marmol.com,90132,,
992,crarsa817@tourket.com,90133,,
993,jomaceme982@marmol.com,90150,,
994,sra.7871617@viajesanma.com,,2,No lo recomendaría
995,gigrme282@wass.com,90172,,
996,iscagu257@outluc.com,90177,4,"Satisfecho, pero hay detalles por mejorar"
997,,,,
998,raúl1641784@viajesanma.com,90187,,
999,srgusaes484@outluc.com,90220,2,No me convenció del todo
1000,srgusaes484@outluc.com,90221,2,Regular
1001,srgusaes484@outluc.com,90230,1,Muy insatisfecho
1002,mateo688995@wass.com,90244,4,"Satisfecho, pero hay detalles por mejorar"
1003,Federicoarreola639@wass.com,90253,4,"Satisfecho, pero hay detalles por mejorar"
1004,Lauracarrera941@viajesanma.com,90266,3,Aceptable
1005,Rocioescobedo268@tourket.com,,1,No vuelvo más
1006,sta.4222658@outluc.com,90279,4,"Satisfecho, pero hay detalles por mejorar"
1007,gafeor389@outluc.com,90280,,
1008,sr.6831640@edubus.cal,90286,,
