id_panorama,nombre,edad
78948,Mateo Navarrete Armendáriz,38
,Irene Valencia Villegas,76
,Raquel Santana Barraza,71
78948,Sra. Santiago Vergara Puente,83
78949,Joaquín Soto Sanches,33
78949,,70
78949,Sta. Daniel Longoria Barrios,59
78949,Emilio Rosario Quiñones,72
78949,Gilberto Delacrúz Valencia,90
78949,Sra. Laura Bueno Laboy,68
,Sta. Ignacio Vera Véliz,4
,Cecilia Duran Ozuna,40
78953,Andrés Naranjo Badillo,30
78953,Felipe Carreón Altamirano,86
78953,Alicia Navarro Barrientos,14
78953,Homero Serrato Alfaro,25
78953,Marilu Granado Cornejo,20
78953,,109
80088,,100
78953,Claudia Urrutia Meraz,-102
,Antonio Almanza Villareal,74
78954,Jacobo Martínez Domínquez,-109
,Antonia Olmos Jasso,27
,Sta. Benito Gallegos Castellanos,40
78959,Ricardo Loya Castañeda,-64
78960,David Ontiveros Olivo,-53
,Isabela Castillo Rodrígez,101
78960,Lorenzo Botello Vargas,-29
78961,,84
78961,Sta. José Eduardo Samaniego Luna,7
78961,Andrés Viera Paredes,40
78961,,40
78961,Daniel Casillas Carrasco,107
,Luis Rocha Rivero,43
78961,Verónica Garibay Rocha,-22
78961,Irene Alarcón Yáñez,101
78962,María Luisa Vela Rivero,-35
78962,Vicente Garza Maya,-42
78963,Mónica Duran Barraza,-10
78967,Sta. Gilberto Díaz Marín,35
78967,Rosalia Anaya Valencia,-51
78967,Mariana Estrada Matías,17
78967,Ariadna Salas Aparicio,102
78967,Arturo Peralta Gil,42
78967,Ricardo Vázquez Arce,51
78967,Sra. David Heredia Almaraz,90
78967,Luz Quintero Delarosa,69
78967,,5
78967,Sra. Norma Feliciano Solano,81
78968,Sra. Lucas Barreto Tejada,75
78968,Dorotea Meza Valverde,6
78968,Alejandra Alicea Macías,29
78968,Ignacio Orozco Centeno,-27
78968,Ricardo Valle Prieto,18
78968,Sta. Adela Rivas Pabón,56
,Jaime Hurtado Arce,19
78968,Luisa Orosco Naranjo,21
78968,Sra. Pedro Abrego Caraballo,
78968,,99
78969,Manuela Zayas Fernández,35
78969,Alicia Orta Gamez,90
78969,Rafael Cisneros Contreras,54
78969,Sra. José Eduardo Villaseñor Terán,61
78969,Virginia Chávez Sánchez,107
78969,David Delafuente Fernández,95
78969,Guadalupe Galarza Molina,-67
78969,Sra. Lola Cotto Rincón,63
78969,Ariadna Archuleta Rosado,38
78969,Ricardo Díaz Abrego,15
78970,Bernardo Escobedo Prieto,80
78970,Verónica Montalvo Bueno,94
78970,Óscar Pichardo Fernández,8
78970,Sra. Benito Gurule Valentín,32
78970,Mónica Ballesteros Rangel,85
78970,Yolanda Huerta Solorio,
78970,Miguel Arroyo Gastélum,80
,José Marrero Arteaga,63
78970,Sta. Laura Mendoza Quintanilla,75
78970,Guillermo Medrano Sosa,3
78971,Juan Carlos Ornelas Cerda,32
78971,Sr. Ángela Olivas Pichardo,
78971,Rebeca Amador Badillo,93
78971,Lucia Arenas Córdova,83
78971,Manuela Gonzales Pacheco,68
78971,Roberto Garica Vásquez,31
78971,Isabela Navarrete Collazo,28
78971,María Teresa Aparicio Quiñónez,5
78971,Cristobal Ceballos Castillo,30
78971,Antonia Ocampo Pabón,12
78979,Santiago Fernández Malave,-38
,Teresa Figueroa Gallegos,69
78985,,35
78986,Agustín Tapia Laboy,20
78986,Andrés Ponce Lara,106
78986,Sra. Alfredo Segura Centeno,-59
78987,,43
78991,,100
78992,Sta. Gabriel Baca Contreras,-107
78994,Sra. Laura Aragón Lomeli,-65
79006,Antonio Gurule Heredia,7
79006,Adán Cintrón Melgar,54
79006,Cristobal Feliciano Uribe,53
79006,Leonor Sarabia Leyva,91
79006,Ester Rangel Cruz,79
79006,Adela Marrero Balderas,25
79006,Juan Ramírez Terrazas,62
79007,Conchita Galván Mota,67
79007,Martín Laboy Curiel,42
79007,Emilio Treviño Mendoza,15
79007,Cristina Báez Collazo,-47
79007,José Mejía Irizarry,74
79007,Leonor Camacho Contreras,41
79007,,30
79008,Lucas Ayala Velasco,48
79008,Sra. Verónica Arias Soria,29
79008,Rubén Pizarro Ochoa,17
79008,Ramiro Reynoso Guajardo,22
79008,Benito Montemayor Girón,28
79008,Francisco Alanis Cabán,84
79008,Jorge Delagarza Carreón,51
79009,Rodrigo Zamora Portillo,-51
79009,,44
,Alfonso Hurtado Cruz,66
79010,Antonio Rivero Ozuna,108
79010,María Eugenia Saiz Carbajal,110
79010,Sonia Montenegro Benavídez,23
79010,Sra. Horacio Marroquín Lucero,16
79010,Fernando Arroyo Gómez,17
79010,Norma Frías Bernal,
79010,Eloisa Tovar Ocasio,87
79013,Sr. Marcela Valdez Herrera,96
79013,Manuela Miranda Ramos,72
79013,Marcela Posada Pabón,31
79013,Isabela Cerda Rangel,68
79013,Sofia Alvarez Elizondo,98
79013,Dorotea Ortiz Solorzano,3
79013,Rodrigo Colón Rosas,108
79014,Óscar Casanova Heredia,93
79014,Anita Molina Esquivel,109
79014,Enrique Limón Alaniz,106
79014,José Eduardo Delagarza Malave,26
79014,Vicente Valle Mayorga,
79014,Ana Luisa Montez Cantú,16
79014,Gustavo Godoy Hidalgo,54
79015,Felipe Miramontes Haro,37
79015,Guadalupe Vera Guerra,60
79015,Sofia Martínez Rojo,71
79015,Elsa Peña Zambrano,39
,Claudio Pizarro Fierro,62
79015,Tomás Saucedo Rosales,100
79015,Timoteo Gallardo Lerma,48
79016,,
79019,Roberto Cotto Merino,20
81826,,-31
79019,Teodoro Brito Henríquez,17
79019,Sta. Sofia Guevara Téllez,96
79019,José Emilio Chavarría Guardado,108
79019,Esperanza Fonseca Carrillo,45
79019,,56
79019,Laura Escalante Vanegas,45
79020,,107
79020,Alicia Llamas Cabrera,
79020,Elvira Pagan Badillo,56
,Ana María Agosto Alicea,54
79020,Sra. Jorge Baca Griego,89
79020,Sancho Varela Hidalgo,73
79020,Jerónimo Paredes Rosales,29
79021,Margarita Cardenas Perales,58
79021,Teresa Guevara Henríquez,
79021,Marilu Valdez Marroquín,-90
79021,Sara Rivero Delapaz,31
79021,,54
79021,Patricia Gálvez Montoya,83
,Mateo Briones Carbajal,35
79022,Carlos Quiñónez Marín,21
79022,Gonzalo Apodaca Vanegas,83
79022,Cristina Rascón Ceja,102
79022,Rafael Díaz Zaragoza,84
79022,Irene Juárez Calderón,29
79022,Alfredo Chavarría Oquendo,67
79022,Mayte Carrasco Moreno,40
79025,Ricardo Duarte Acuña,8
79025,Marilu Beltrán Armas,48
79025,Sta. Pedro Olivo Muro,109
,Hugo Domínquez Marín,95
79025,Salvador Fernández Roldán,90
79025,Barbara Barajas Gurule,81
79025,Diana Noriega Garibay,56
,José María Vela Araña,94
79026,Vicente Anaya Carrera,17
,Salvador Palomino Villagómez,
79026,Sra. Silvia Cardenas Salgado,37
79026,Amalia Mercado Niño,57
79026,Bernardo Rosado Figueroa,83
79026,Sta. José Carrasquillo Ballesteros,
79026,Hernán Munguía Laboy,98
79026,Sta. Jaime Barajas Rodarte,
79027,Lola Gaona Chávez,14
,Esteban Cabrera Acevedo,50
79027,Sra. Guillermo Naranjo Esquibel,32
79027,Teodoro Garay Gálvez,73
79027,Miguel Vallejo Cervantes,102
79027,Sta. Sergio Ávila Mireles,79
79027,Caridad Armenta Molina,68
79027,Sr. Teresa Godoy Viera,
,Mariana Saavedra Barela,42
79029,Sta. Sofia Regalado Puga,74
,Dolores Maestas Reynoso,56
79029,Verónica Deleón Berríos,10
79029,Sta. Rebeca Oquendo Villalobos,67
79029,Anita Soliz Hinojosa,77
79029,Armando Abreu Jaimes,103
79029,Miguel Ángel Amador Corral,73
79030,,
79030,Rafael Anaya Tórrez,11
,Cristobal González Sanches,37
79030,Rubén Vásquez Esquibel,-109
79030,Samuel Naranjo Melgar,67
79030,Josefina Polanco Vergara,
79030,Rodrigo Jaime Páez,38
79030,Rosario Zambrano Sauceda,58
,Emilia Treviño Rodríguez,94
79033,Jorge Luis Guillen Moya,108
79033,Sra. Ignacio Moreno Gonzales,43
79033,Julio Portillo Rico,-53
79033,Martín Meza Manzanares,59
79033,Micaela Zapata Franco,27
79033,Concepción Vela Alonzo,104
79033,Teresa Correa Partida,28
79034,,23
79034,,
79034,Sta. Marisol Peña Botello,26
79034,Barbara Sevilla Alonso,79
79034,Jerónimo Contreras Alcántar,76
79034,Lola Rolón Ramírez,
79034,Nicolás Colón Carbajal,33
79034,Florencia Santillán Perales,64
79035,Felipe Angulo Burgos,19
79035,Juan Delagarza Feliciano,64
79035,,13
79035,,88
79035,Sr. Ángela Ibarra Ávila,-12
,Sta. Andrea Huerta Valenzuela,50
79035,Ernesto Leiva Quiroz,
79035,Sra. Diego Rendón Mojica,89
79040,Andrés Orta Guzmán,90
79040,Luisa Menéndez Pulido,46
79040,Mariano Lucero Benítez,7
79041,,85
,Concepción Barrientos Alaniz,83
79049,José Eduardo Aguilera Puga,28
79049,Diego Cintrón Avilés,26
79049,Carlos Romo Alarcón,-56
79050,Sr. Ignacio Toledo Ruiz,-57
79050,Antonia Vera Casanova,30
79050,Sonia Rubio Alva,8
79051,María Cristina Jasso Galindo,10
79051,Óscar Mares Véliz,-74
79051,Isabel Pineda Villalpando,-71
79052,Lucas Puga Olvera,30
79052,Clara Saucedo Vergara,78
79052,,69
79058,José Alcántar Lozano,-76
79058,,34
79059,Silvia Granados Caraballo,-31
79059,,10
,Sra. Florencia Contreras Sáenz,19
79060,,58
79064,Adán Osorio Cervántez,11
79065,Alejandra Treviño Prado,32
79066,Sra. José Luis Cotto Medina,69
79069,Andrés Rojas Barraza,70
79069,Antonia Galarza Espinal,107
79069,Inés Palomino Arteaga,63
79069,Pablo Ibarra Rincón,108
79069,Benjamín Marín Valadez,38
79069,Raquel Campos Elizondo,84
79069,Emilia Lerma Olivares,21
79069,Gonzalo Segura Almaraz,4
79072,,102
79077,Rosario Tejeda Romo,110
,María José Carbajal Gómez,106
79077,José Merino Henríquez,27
79077,,83
79077,,15
79077,Sara Acuña Mena,25
79077,,10
79077,Sta. Ricardo Escalante Villagómez,27
79077,Sra. Micaela Solorio Yáñez,105
79084,Virginia Sánchez Castillo,80
82327,,68
79085,Sra. Lorenzo Calvillo Carrion,43
79089,Jaime Ponce Tafoya,22
79091,Timoteo Casanova Aponte,11
79092,Francisco Quesada Romero,40
79100,Ángela Irizarry Caraballo,78
79103,Sofia Méndez Montoya,88
79103,Patricia Abreu Garibay,
79103,,9
79103,Martín Cantú Griego,93
79103,Inés Vélez Curiel,76
79103,Olivia Báez Rivero,81
79103,María Cristina Meraz Mireles,-86
79103,Luis Miguel Esparza Mares,41
79103,Gilberto Carrasquillo Leiva,23
79104,Eduardo Heredia Muro,59
79104,Dorotea Duarte Carrasquillo,22
79104,,35
79104,Pablo Cruz Santiago,
79104,Sta. Clemente Centeno Atencio,16
79104,Amalia Amador Matías,50
79104,Lorenzo Limón Polanco,7
79104,Patricia Castellanos Sánchez,66
79104,,16
79108,Lucas Villanueva Soliz,
79108,Luz Cordero Segura,50
79108,Sra. Gilberto Herrera Sisneros,62
79108,Clemente Vera Cervantes,6
79108,Lola Flórez Cabán,
79108,Dolores Martínez Navarrete,30
79108,Natalia Arevalo Abeyta,58
79108,Natalia Curiel Pérez,5
79108,Susana Perales Guillen,26
,Marta Coronado Olivas,81
79112,Sta. Antonio Lomeli Zarate,-51
,Sta. Elvira Delagarza Mercado,48
79112,Sta. Ramón Tórrez Arenas,-44
79112,,32
79114,Sra. Germán Terrazas Armas,-45
,Sr. Caridad Madrid Partida,52
,Cristian Alarcón Mora,
79120,Inés Granado Alvarez,37
79120,Juan Carlos Nevárez Alvarez,36
79120,Pablo Garica Reyes,27
,Anita Candelaria Reyes,95
79120,Fernando Muñiz Zepeda,100
79120,Andrés Almonte Jimínez,68
,Julia Perea Marín,-52
79120,María del Carmen Nazario Arenas,93
79120,Carolina Amador León,64
79121,Samuel Castellanos Mata,53
79121,Bernardo Duarte Valle,16
79121,Dolores Mena Preciado,64
79121,Patricia Padrón Domínquez,48
79121,Rocio Olivas Carranza,20
79121,Rosa Armenta Gallardo,84
79121,Leonor Corrales Ayala,15
79121,Raúl Barrera Rodarte,29
79121,Alejandro García Piña,55
79122,,103
,Teresa Madrid Ramírez,58
,Alejandro Menéndez Marroquín,70
79124,Ángela Armenta Mesa,5
79124,Francisco Almaraz Negrón,9
79124,,28
79124,Lucia Ayala Mora,
79124,Claudio Viera Aparicio,20
79124,Sr. Rosario Soliz Jaramillo,43
79124,Miguel Mireles Gastélum,
79124,Raúl Esparza Báez,32
79124,Francisca Beltrán Navarro,100
79127,Germán Castillo Ulibarri,19
79127,Rosario Salcido Tamayo,-72
79127,Sra. Ricardo Torres Villagómez,6
79127,Rocio Irizarry Gonzales,79
79127,Sta. Lourdes Arriaga Garza,64
79127,Benito Zaragoza Anaya,-83
79127,Norma Tamez Partida,14
79127,Mariano Castellanos Arce,55
79127,Dorotea Trejo Quezada,60
,Jorge Calvillo Lucero,64
79129,,85
79133,,79
79133,,57
79134,Sr. Lucia Valladares Borrego,-101
79134,Francisca Villareal Olvera,64
79134,Rosario Vega Robledo,
,Magdalena Granados Rodarte,99
79134,José María Rodríguez Delafuente,71
79134,Sta. Elisa Urbina Velásquez,52
79134,Carolina Sarabia Araña,47
79134,Gabriela Barrios Delacrúz,107
79134,Rodrigo de Jesús Rangel,83
79134,Sta. Natalia Bahena Delagarza,5
79162,Sra. Raúl Bonilla Díaz,66
79139,Manuela Canales Zaragoza,9
79139,José María Mondragón Leiva,96
79139,Germán Mondragón Jaime,81
79139,Sergio Burgos Espinal,7
79139,Sra. Alberto Delao Mena,64
79139,Claudio Pulido Jaimes,65
79139,Dolores Bañuelos Angulo,12
79139,Sta. Diego Villareal Montero,94
79140,Juana Moreno Macías,95
79140,,6
79140,Alfredo Soria Apodaca,26
79140,Sra. Francisca Holguín Urías,91
79140,Sr. Rafael Carvajal Macías,
79140,,
79140,César Ulibarri Campos,34
79140,Sra. José Luis Herrera Caldera,67
79141,Sra. Gustavo Robledo Meraz,
79141,,65
79141,Lorena Cuellar Delgado,35
79141,Rocio Vallejo Feliciano,38
79141,Elvira Alcaraz Camacho,30
79141,Felipe Santillán Villa,49
79141,Joaquín Zepeda Gollum,102
,Sr. Cristian Guerra Laureano,46
79142,Jacobo Ayala Domínguez,3
79142,Ariadna Adame Alva,80
79142,Blanca Cuellar Tello,26
79142,Julia Solorzano Vergara,63
79142,Blanca Badillo Jáquez,66
79142,Sr. Nicolás Badillo Cuellar,3
79142,Luis Miguel Estévez Tirado,60
79142,Sta. Inés Adorno Galarza,72
79143,Rebeca Girón Portillo,15
79143,Sra. Hernán Benavídez Manzanares,87
79143,Esteban Berríos Alonso,92
,Sr. Salvador Verdugo Parra,27
79143,Estela Anguiano Abeyta,50
79143,Adriana Toledo Abeyta,10
79143,Sta. Andrea Zamora Ontiveros,39
79143,Jaime Griego Galarza,57
83013,,
79147,Jorge Aguayo Loya,51
79147,Elisa Menéndez Rosales,40
79147,Luz Mascareñas Roque,73
79147,Samuel Hernández Campos,83
79147,Sr. David Trujillo Rendón,106
79147,Clara Deleón Concepción,-43
79147,Andrés Sanabria Galindo,68
79147,Juan Carlos Olivera Pulido,60
79147,María Fajardo Molina,98
,Sta. Federico Aragón Hidalgo,79
79148,Dolores Ramón Escobar,22
79148,Hernán Esquibel Barrios,8
79148,Sta. Antonio Carvajal Morales,92
79148,Gabriel Loera Ortega,76
79148,Rodrigo Maya Gamez,105
,Teodoro Varela Arriaga,92
79148,,
79148,Homero Abrego Velasco,48
79148,Hernán Molina Garza,11
79148,Juan Carlos Alaniz Salazar,
79149,Enrique Longoria Burgos,106
79149,Arturo Naranjo Granado,11
79149,Diego Polanco Menchaca,-74
79149,Jesús Varela Preciado,
79149,Lucas Campos Pichardo,41
79149,Sra. Diego Valdez Lucero,62
79149,César Córdova Piña,11
79149,Ernesto Deleón Yáñez,66
79149,Carlos Vallejo Beltrán,4
79149,Elsa Madera Pantoja,101
79150,Guillermina Vergara Bahena,96
79150,,10
79150,Mercedes Valverde Piña,21
79150,Sr. José Maldonado Ortiz,82
79150,Sr. José Menchaca Delgadillo,49
79150,Sta. Mayte Bernal Delagarza,20
79150,Inés Lira Salcedo,15
79150,Leonor Gálvez Mayorga,30
79150,Octavio Jaramillo Ureña,21
79150,Sra. Laura Téllez Arroyo,91
79156,María del Carmen Correa Bonilla,23
79157,Sr. Ester Manzanares Muro,
79159,María Elena Padrón Guerra,10
79163,Conchita Nieves Canales,99
79164,Diego Rosado Arreola,110
79165,Benjamín Almaraz Lara,23
79168,Sr. Lourdes Ortiz Leyva,44
79169,Rafael Rangel Gollum,47
79170,,
79171,Arturo Bahena Quezada,73
79172,Samuel Avilés Sauceda,4
,Juan Carlos Alcántar Yáñez,15
79178,Sofia Munguía Rodrígez,37
79178,,21
79178,Marisol Gaytán Arellano,16
79178,Patricio Ávalos Alonzo,84
79178,Sra. Rosa Espinosa Meraz,91
79178,Sr. Guadalupe Vargas Otero,11
79183,Óscar Amaya Banda,-12
79184,Rafael Moreno Rolón,-94
,Tomás Ochoa Ortiz,9
79184,Andrés Rael Baeza,79
79184,Anita Guevara Velázquez,99
,Sr. Juana Crespo Ríos,71
,Óscar Ornelas Estévez,90
79194,Sr. Elisa Adame Saldaña,-82
79195,Clara Tafoya Rojas,16
79195,Timoteo Solorio Gurule,85
79197,Juan Carlos Cordero Méndez,-66
79198,Elena Apodaca Treviño,-40
79198,Joaquín Mascareñas Merino,18
79205,Antonia Lucero Salgado,90
79205,Elisa Suárez Navarrete,63
79205,Sofia Yáñez Escalante,16
79205,Pedro Pineda Cardona,94
79205,Sra. Marisol Espinosa Solorio,33
79205,Mónica Niño Flores,-75
79205,María Luisa Candelaria Ocasio,103
79206,Norma Águilar Olmos,48
79206,Ramiro Delarosa Montaño,16
79206,Sta. Rebeca Pulido Muñoz,103
79206,Sr. Mateo Arias Grijalva,23
79206,Clemente Orozco Alva,33
79206,Sr. Alejandra Aguirre Delgado,28
,Sra. Sancho Cepeda Badillo,21
79207,Gustavo Delagarza Méndez,35
79207,Manuel Otero Villegas,97
79207,Eloisa Cedillo Sedillo,4
79207,Sara Zaragoza Gurule,105
79207,,105
79207,Caridad Quintana Alemán,63
79207,Sta. Lorenzo Corrales Briones,34
79208,Sta. Carolina Huerta Mora,3
79208,Manuela Arreola Zaragoza,-12
79208,Sra. Bernardo Almaraz Viera,70
79208,Sergio Agosto Ramírez,108
79208,Elvira Candelaria Sierra,94
79208,Elvira Linares Luevano,5
79208,Sra. Joaquín Melgar Vera,-60
79209,Sra. Fernando Morales Apodaca,70
79209,Raúl Soria Ordóñez,64
79209,Elvira Palomo Leiva,20
79209,,99
79209,Estela Valle Canales,22
79209,Yolanda Avilés Fernández,52
79209,Débora Bravo Ávila,108
79210,Lucia Castañeda Nájera,32
79210,Alfredo Tijerina Roque,28
79210,Leticia Castillo Mascareñas,4
79210,Ricardo Vega Meza,77
79210,Sr. Magdalena Tafoya Cornejo,56
79210,Mayte Adame Orta,56
79210,Ramiro Prieto Carreón,56
79215,Amalia Caraballo Saucedo,100
79215,Sta. Fernando Muñoz Almaraz,101
79215,José Luis Cervantes Gracia,54
79215,Claudia Niño Gil,19
79215,,63
79215,Horacio Casillas Cabán,61
79215,Sta. Samuel Atencio Valentín,105
79216,,43
79216,Marcos Soria Gaitán,-48
79216,Sra. Nicolás Sandoval Negrón,14
79216,Benjamín Barragán Bonilla,36
79216,Reina Rivera Negrete,79
79216,Benito Nájera Montez,74
79216,Ángela Segovia Sotelo,16
79217,Natalia Ibarra Contreras,89
79217,Manuela Sáenz Mata,
79217,Susana Almanza Tejeda,6
79217,Olivia Altamirano Cervantes,108
,Alberto Soria Serrano,33
79217,Andrés Delao Dávila,85
79217,Alejandro Barela Nájera,36
79218,Eva Lovato Polanco,28
79218,Octavio Domínguez Calderón,68
79218,Marcela Ochoa Amaya,35
79218,Amalia Morales Serrano,-21
79218,Ramón Menchaca Olivares,104
79218,Jerónimo Gastélum Rubio,82
79218,Alicia Rolón Zambrano,67
79221,Yolanda Arellano Viera,
79221,Sancho Cotto Guerrero,53
79221,,90
79221,Eloisa Chávez Cedillo,104
79221,Gustavo Frías Cadena,24
79221,Horacio Becerra Valladares,7
79221,Sr. Diego Treviño Reynoso,5
79222,,35
79222,Caridad Quiñónez Mateo,-91
,Juan Carlos Gamez Orellana,50
79223,Sr. Antonio Deleón Núñez,52
79223,Tomás Baeza Gonzales,
79223,Mercedes Caballero Saucedo,
79223,Sta. Patricia Delarosa Cisneros,31
79223,Olivia Lozada Amaya,87
79223,Débora Villareal Cotto,42
79223,Elisa Santillán Niño,85
79226,Sra. Sergio Serna Lira,35
79226,Gregorio Castañeda Montaño,87
79226,Gonzalo Maestas Parra,67
79226,Patricia Luna Yáñez,20
79226,Federico Hernández Serna,86
79227,Sr. Inés Toro Gaitán,28
79227,Micaela Hinojosa Velásquez,98
79227,Horacio Tórrez Cano,100
79227,Sr. Tomás Caraballo Esquibel,69
79227,Clemente Patiño Tello,71
79228,Óscar Jasso Puga,43
79228,Sr. Luis Tamayo Barraza,29
79228,Dolores Iglesias Ayala,33
79228,Daniel Delgado Longoria,
79228,Sta. Inés Hinojosa Arteaga,59
79230,Benito Armenta Huerta,28
79230,Sr. Arturo Alvarez Huerta,38
79230,Guillermina Rosas Mena,35
79230,Norma Sandoval Rendón,70
79230,Diego Fuentes Leyva,38
79233,José Luis Melgar Zambrano,-71
79234,Jerónimo Tello Rodrígez,86
79234,Cristobal Garza Escamilla,41
79234,Carla Ocasio Fonseca,30
,Sra. Rubén Enríquez Rocha,-82
79234,Sr. Ramón Espinal Ayala,40
79235,Reina Flores Ruelas,89
79235,Raúl Sevilla Olmos,65
79235,Sr. Isabela Sedillo Manzanares,82
79235,Olivia Lozano Caraballo,81
79235,Sra. María Eugenia Lucero Delafuente,43
79236,Fernando Galindo Urrutia,15
79236,Eloisa Cadena Laboy,107
79236,Gabriela Arguello Enríquez,22
79236,Benjamín Ávalos Bahena,8
79236,José Arce Leyva,88
79242,Elvira Tafoya Sarabia,19
79242,Esperanza Casas Patiño,51
79242,Isabel Bañuelos Estévez,11
79242,,6
79242,Ana Tejeda Anguiano,105
79242,Francisco Jiménez Cisneros,96
79243,Enrique Gil Ferrer,97
79243,Hugo Marrero Mercado,9
79243,Marco Antonio Zayas Pichardo,-105
79243,Ariadna Alarcón Díaz,-9
79243,Julio Garrido Rodríquez,28
79243,José Emilio Núñez Águilar,82
79244,,25
79244,Diana Sánchez Mares,-19
79244,Rubén Puente Cotto,25
79244,Olivia Esquibel Fajardo,78
79244,Carlota Arredondo Laboy,56
79244,Teodoro Badillo Alonzo,49
,Guillermo Rolón Muñiz,110
,Sta. Juan Carlos León Villagómez,-15
,Sta. Alejandra Quintanilla Alonzo,34
79251,Silvia Cedillo Negrete,105
79251,Gustavo Bahena Muro,49
79251,Julio César Ramírez Noriega,26
79251,,110
79251,Nicolás Ozuna Morales,70
79254,Sra. Joaquín Olivares Ledesma,66
,Diana Llamas Ávila,49
79254,Carolina Gil Montalvo,73
,Carmen Venegas Navarro,29
79256,Sta. Jacobo Ordóñez Nájera,104
79256,Gloria Escamilla Verduzco,87
79256,Rocio Colón Quesada,54
79261,,39
79262,Eva Jaimes Jimínez,-47
79262,,-11
79262,Claudia Armendáriz Almaraz,100
79262,Óscar Cedillo Velázquez,66
79262,Rosalia Archuleta Almanza,65
79262,Lourdes Rendón Abreu,
79262,Sta. Alfonso Griego Segura,97
79263,Agustín Castellanos Alonzo,-30
,Sra. Santiago Salinas Cabrera,90
79264,,14
,Norma Berríos Montaño,18
79265,Sr. Emilia Vergara Olivares,-49
79268,Samuel Morales Camacho,77
,Pilar Preciado Casárez,22
79268,Isabela Echevarría Sosa,62
79268,Lola Corral Alba,54
79268,,35
79268,Rubén Arce Terán,43
79268,,20
79268,Sr. Rodrigo Soto Venegas,78
79268,Patricio Blanco Gallegos,
