"Diego Alcaraz Salcedo",24099140,3,dialsa@viajes.cl,dialsa,N5MnxYbdc9EJ2x,"+56 9 1445 5729",Diurno,Banmédica,"Part time"
"Ana Luisa Varela Saldivar",258285,6,anluvasa@viajes.cl,Anasaldivar,uNIHI27Bz,"+56 2 2123 0925",Nocturno,"Más vida","Full time"
"Sofia Saldaña Lovato",19807448,9,sofia9256@viajes.cl,sosalo,thoDzSYM7,"+56 9 2641 4850",Diurno,"Más vida","Part time"
"Alfredo Ávalos Jurado",18717479,1,Alfredojurado@viajes.cl,alávju,tQ6UiNcls2Cr,"+56 2 6534 8041",Diurno,Colmena,"Part time"
"Patricio Cedillo Hidalgo",1917828,5,patricio8282@viajes.cl,Patriciohidalgo,,"+56 9 3221 2299",Nocturno,Consalud,"Part time"
"Francisca Figueroa Collazo",19428683,10,francisca3833@viajes.cl,francisca6659,6XogxYRnm4t,"+56 2 4840 5906",Diurno,"Más vida","Full time"
"Andrés Ornelas Delao",16865341,7,AndrOosdelao@viajes.cl,andrés7366,vmH6xOL5cmgqB,"+56 2 3498 9353",Nocturno,Banmédica,"Part time"
"Tomás Zepeda Carrillo",22774634,3,tomOes2271@viajes.cl,tozeca,ma2C4Zvn,"+56 2 2793 8086",Nocturno,Colmena,"Part time"
"Luz Velázquez Mata",19998017,3,Luzmata@viajes.cl,luvema,AP4omwoai,"+56 2 7875 9335",Diurno,"Más vida","Part time"
"Marisol Ceballos Abreu",3797648,2,maceab@viajes.cl,marisol1999,BtA5J605w7I,"+56 2 5099 5654",Diurno,Banmédica,"Part time"
"Sra. Gregorio Olvera Raya",1890551,5,Sra.raya@viajes.cl,srgrolra,XieM64CSdSt4,"+56 9 4797 0227",Nocturno,"Más vida","Full time"
"Jorge Luis Escamilla Casanova",14896959,10,Jorgecasanova@viajes.cl,Jorgecasanova,rDrFg78H9uzZ,"+56 9 9814 5512",Diurno,"Más vida","Part time"
"Samuel Barrientos Nájera",14682792,6,sabanOe@viajes.cl,sabaná,MvxdV2XQmC6,"+56 2 8943 6937",Diurno,Fonasa,"Full time"
"Raquel Altamirano Romero",5679222,8,Raquelromero@viajes.cl,Raquelromero,8eQ6jOdZ3UDYmX,"+56 9 3122 7218",Nocturno,"Más vida","Full time"
"Florencia Altamirano Jáquez",21115088,2,FlorenciajOequez@viajes.cl,Florenciajáquez,2hI3cWhBz,"+56 2 6107 2983",Nocturno,Fonasa,"Full time"
"María Cristina Guevara Ornelas",16700232,3,MarOAaornelas@viajes.cl,macrguor,USLVV8oNGf,"+56 2 9210 1529",Nocturno,Banmédica,"Full time"
"Gustavo Mendoza Briseño",9928513,3,Gustavobriseno@viajes.cl,Gustavobriseño,Ntu1G6RhFGAC9,"+56 2 2050 3553",Nocturno,Fonasa,"Full time"
"Alfonso Jurado Pérez",11697513,10,AlfonsopOorez@viajes.cl,Alfonsopérez,paR5XO8Oms,"+56 2 2964 2355",Diurno,Banmédica,"Full time"
"Cristian Alcala Irizarry",13266261,4,cralir@viajes.cl,cralir,Q0cq5dkQU8bCOZ,"+56 2 8650 8332",Diurno,Fonasa,"Part time"
"Lilia Hurtado León",6703100,8,lilia5199@viajes.cl,Lilialeón,NoGhtGuixSeV5OtM,"+56 9 2283 9970",Nocturno,Banmédica,"Full time"
"Antonia Sepúlveda Holguín",15278055,9,AntoniaholguOAn@viajes.cl,antonia7881,BxV2pgmE2s,"+56 9 7285 9463",Nocturno,Banmédica,"Part time"
"Beatriz Ybarra Viera",26084047,9,beybvi@viajes.cl,Beatrizviera,BuCUOMP8TYqj9wa,"+56 2 6825 2573",Diurno,Fonasa,"Part time"
"Luis Miguel Valle Alicea",9360826,7,Luisalicea@viajes.cl,Luisalicea,E4uWhCBoBZNCVee,"+56 2 6479 7886",Diurno,Colmena,"Full time"
"Pedro Rincón Menchaca",15352014,3,perime@viajes.cl,perime,voTG4GdE2tY,"+56 9 7612 9463",Diurno,Banmédica,"Full time"
"Amalia Leiva Nieves",598562,5,amalia9799@viajes.cl,Amalianieves,Ang7Y733cccqnr,"+56 9 3422 1177",Diurno,Fonasa,"Part time"
"Carolina Segura Sisneros",25385734,10,carolina5670@viajes.cl,carolina4397,zWJoGEXSDAlN0WJ,"+56 2 6312 5649",Diurno,Fonasa,"Part time"
,21898939,10,Antonioalvarado@viajes.cl,anreal,UkwOAo5IBei,"+56 2 1830 7161",Nocturno,"Más vida",
"Cecilia Santiago Mascareñas",3375140,10,Ceciliamascarenas@viajes.cl,Ceciliamascareñas,U8E0nJKhl,"+56 9 3575 3374",Diurno,"Más vida","Part time"
"Sara Beltrán Muro",4653251,1,Saramuro@viajes.cl,sabemu,,"+56 2 9057 8306",Diurno,Consalud,"Full time"
"Manuela Melgar Vega",10244304,7,Manuelavega@viajes.cl,Manuelavega,yjI4BvKIYMhX9z,"+56 2 8905 5369",Diurno,Fonasa,
"Felipe Gurule Madrid",22646049,7,Felipemadrid@viajes.cl,Felipemadrid,gYvVJ8G0ET4l,"+56 9 5790 6118",,Colmena,"Full time"
"Sara Vélez Gonzales",22943466,7,savOogo@viajes.cl,savégo,PnO2x8QE1o4,"+56 2 4926 1633",Diurno,Colmena,"Full time"
"Gabriel Verdugo Sandoval",11780932,3,gavesa@viajes.cl,Gabrielsandoval,b9Pb5OQc,"+56 9 1647 9490",Diurno,"Más vida","Part time"
"Sonia Sedillo Feliciano",18613421,4,sonia2196@viajes.cl,Soniafeliciano,K2y5WO9N4v,"+56 9 7613 1080",Diurno,Banmédica,"Part time"
"Pedro Maldonado Pelayo",10707698,10,Pedropelayo@viajes.cl,pemape,S0WVUpm1rGl8,"+56 2 7747 2812",Diurno,Colmena,"Part time"
"Benito Fonseca Lugo",24037848,5,Benitolugo@viajes.cl,befolu,lA6Xcil00S,"+56 2 9215 7136",Nocturno,Fonasa,"Full time"
"Débora Correa Henríquez",12707732,10,DOoborahenrOAquez@viajes.cl,,LpS5gR7PyFtJM2o,"+56 2 3260 7819",,Banmédica,"Part time"
"Alfredo Gil Muñiz",15483478,8,alfredo6179@viajes.cl,algimu,1hzRWkxAp7WpyF,"+56 2 0524 8706",Diurno,Colmena,"Part time"
"Sta. José María Nava Rivas",11484801,8,stjomanari@viajes.cl,sta.2358,Oe3GAYVSiIC6,"+56 2 0847 9293",Diurno,Fonasa,"Full time"
"Claudio Gálvez Zayas",7898635,2,Claudiozayas@viajes.cl,claudio3320,29WEeTtk7gsP,"+56 9 0601 4443",Diurno,"Más vida","Part time"
"Homero Delvalle Agosto",1582677,10,hodeag@viajes.cl,homero909,69uAu9W7o,"+56 9 0176 0484",Nocturno,Banmédica,"Part time"
"Alfredo Ávalos Jurado",18717479,1,Alfredojurado@viajes.cl,alávju,tQ6UiNcls2Cr,"+56 2 6534 8041",Diurno,Colmena,"Part time"
"Sta. Germán Mares Salas",19091703,7,sta.7694@viajes.cl,sta.4790,7hCQdBu87Tz8,"+56 2 3424 3192",Nocturno,"Más vida","Part time"
"Samuel Báez Arenas",5640591,7,Samuelarenas@viajes.cl,samuel2986,3n5orf7F5hau,"+56 9 0730 6109",Diurno,"Más vida","Full time"
"Eloisa Olivárez Tijerina",28443493,5,elolti@viajes.cl,elolti,WfKhw2JP3FqJWH,"+56 9 0632 1794",Nocturno,Colmena,"Full time"
"Vicente Galván Benítez",27795256,4,vicente3701@viajes.cl,Vicentebenítez,QN6o0ellalfNS39,"+56 9 2245 4414",Nocturno,Consalud,"Full time"
"Sr. Andrés Rivas Montalvo",28875615,5,sr.4832@viajes.cl,sranrimo,HDgGO4d1,"+56 9 5573 6294",Diurno,Colmena,"Part time"
"Sr. Marcos Gollum Abeyta",5561395,8,Sr.abeyta@viajes.cl,sr.8160,u2RiIAQkj8x5Saf,"+56 2 5336 7923",Diurno,Banmédica,"Part time"
"Rocio Griego Urbina",5901685,7,rocio5151@viajes.cl,Rociourbina,SjZSOffYAj4bFE9,"+56 2 9991 9417",Nocturno,"Más vida","Full time"
"Jorge Luis Corrales Alaniz",15694726,1,jolucoal@viajes.cl,jolucoal,fz6FZ1QOf4,"+56 2 2248 5753",Nocturno,Banmédica,"Full time"
"Jorge Luis Arellano Salgado",18978900,9,joluarsa@viajes.cl,joluarsa,AUQFkUx4nSN2uTAO,"+56 9 5325 6174",Diurno,Fonasa,"Part time"
"Sra. Lilia Urías Meraz",3440045,8,srliurme@viajes.cl,sra.1644,h7WMAu7A,"+56 2 9666 4129",Nocturno,Consalud,"Full time"
"Marta Rosado Navarrete",3140292,1,marona@viajes.cl,marta449,6SgJgk33Bv,"+56 9 9188 0030",Nocturno,Fonasa,"Part time"
"Vicente Báez Zapata",19481922,6,vicente3826@viajes.cl,vibáza,F27ltN9ZcU,"+56 9 8384 5973",Diurno,Consalud,"Full time"
"Gabriel Ochoa Centeno",23695644,10,gaocce@viajes.cl,gaocce,sPIOMIL82GxKUK7,"+56 9 4464 8883",Diurno,Consalud,"Full time"
"Conchita Moreno Rojas",19514093,6,comoro@viajes.cl,comoro,pf5u6kDf,"+56 2 2402 5463",Nocturno,"Más vida","Full time"
"Julio Saavedra Tapia",22632986,2,jusata@viajes.cl,jusata,CXsf70dQXb,"+56 9 6457 5873",Diurno,Fonasa,"Part time"
"Alberto Collado Reyes",14321401,10,alberto7497@viajes.cl,alcore,br9NycX8zPfAAvJ,"+56 2 7878 5680",Diurno,Banmédica,"Full time"
"Ramón Cantú Olivo",15491085,9,ramOIn6494@viajes.cl,ramón2824,1jorhKWrq2Cx3D,"+56 9 3789 7764",Diurno,Banmédica,"Part time"
"Sr. Ernesto Cervantes Linares",1641593,6,sr.1202@viajes.cl,srerceli,Idx40pPrNl0yE,"+56 9 1156 4321",Nocturno,Colmena,"Full time"
"Jacobo Santiago Castañeda",13162464,6,Jacobocastaneda@viajes.cl,jasaca,xRV6lNY9f6Pp4k7,"+56 9 7144 1912",Nocturno,"Más vida","Part time"
"Elena Páez Baca",16876147,3,elpOeba@viajes.cl,Elenabaca,R1jPtPdnk57,"+56 9 6320 5620",Nocturno,Colmena,"Part time"
"Sra. Rodrigo Gracia Farías",27639412,6,sra.6767@viajes.cl,srrogrfa,6uwYYHp4sQWhk,"+56 2 1036 0355",Diurno,Fonasa,"Part time"
"Juana Figueroa Toro",29759653,5,Juanatoro@viajes.cl,juana5037,0SJ87Vl7YqzjLo,"+56 9 2543 7688",Diurno,Banmédica,"Part time"
"Lourdes Rolón Zamora",3364733,6,Lourdeszamora@viajes.cl,lourdes1322,Hk1XuVRrVrZ8nM,"+56 9 1162 6516",Nocturno,Colmena,"Full time"
"Dolores Sedillo Chávez",2075454,10,dosech@viajes.cl,dolores6020,vNm6W8Es7x5CRAO3,"+56 2 8285 1594",Diurno,Colmena,"Part time"
"Sra. Alejandro Baeza Borrego",13639397,9,sra.7007@viajes.cl,sra.5870,Q2WlAsR3EC81gMF,"+56 9 1569 1436",Nocturno,Fonasa,"Full time"
"Alfredo Delarosa Zapata",12685357,2,Alfredozapata@viajes.cl,Alfredozapata,LFXm3bwbys2vXsfg,"+56 9 0163 6647",Nocturno,Fonasa,"Part time"
"Sta. José Arteaga Téllez",29999605,10,stjoartOo@viajes.cl,stjoarté,ZmLT4T6zEStbH0g,"+56 9 8251 3719",Diurno,Colmena,"Part time"
"José Colón Escamilla",9778058,7,jocoes@viajes.cl,josé7281,s694StRYjUV,"+56 2 8378 7960",Diurno,Consalud,"Part time"
"José María Ávila Echevarría",10397528,10,JosOoechevarrOAa@viajes.cl,Joséechevarría,Z8Jt0t56IgX0A,"+56 2 9480 6088",Diurno,Fonasa,"Part time"
"Sra. Martín Naranjo Olvera",18674121,8,Sra.olvera@viajes.cl,sra.973,50d0E3vGXac2y,"+56 2 1723 7305",Diurno,Banmédica,"Full time"
"Micaela Salas Medrano",11757796,1,Micaelamedrano@viajes.cl,micaela9940,L193Oh59,"+56 2 3047 4974",Diurno,Fonasa,"Full time"
"Marta Romo Valdés",1925574,3,marta1746@viajes.cl,Martavaldés,6ottiH4pPV0X,"+56 9 9890 8871",Nocturno,Banmédica,"Full time"
"Alejandra Gutiérrez Orozco",29545388,5,alguor@viajes.cl,alejandra2206,TcbY14iEdc0,"+56 9 6020 7617",Diurno,Banmédica,"Full time"
"Sr. Joaquín Riojas Badillo",9657185,2,Sr.badillo@viajes.cl,sr.518,qw4FDjNyBzh,"+56 9 9549 4240",Nocturno,Consalud,"Part time"
"Catalina Vargas Ozuna",7195575,3,Catalinaozuna@viajes.cl,catalina7062,zwSpVoO4R,"+56 9 3491 9515",Nocturno,Colmena,"Part time"
"Rebeca Alva Olivo",19625918,10,Rebecaolivo@viajes.cl,realol,UQ1oOTXrGq9,"+56 9 6297 7366",Nocturno,Consalud,"Full time"
"Hernán Navarrete Paz",20412252,10,HernOenpaz@viajes.cl,Hernánpaz,E3qKeYf0CiQ3D,"+56 9 0069 4810",Nocturno,Fonasa,"Part time"
"Soledad Fuentes Botello",304211,1,sofubo@viajes.cl,soledad9665,tjFzdqGI50A4RQ,"+56 2 4689 2480",Diurno,"Más vida","Full time"
"Patricio Sierra Sisneros",14076335,7,Patriciosisneros@viajes.cl,pasisi,NA7LaUh6tIbVWO,"+56 9 0489 1336",Diurno,Fonasa,"Part time"
"Andrea Prado Noriega",28728901,4,Andreanoriega@viajes.cl,anprno,Onocr5im,"+56 2 8722 0646",Nocturno,Colmena,"Full time"
"José María Crespo Arguello",4594789,10,josOo7758@viajes.cl,jomacrar,OOszBi6ng6bV,"+56 9 5629 1478",Nocturno,"Más vida","Part time"
"Sra. Josefina Matías Terán",7627914,4,Sra.terOen@viajes.cl,sra.1017,7eHnnha8Qc1lP7,"+56 9 0843 5814",Diurno,Colmena,"Part time"
"Isabel Zúñiga Baeza",6560937,1,iszOUba@viajes.cl,Isabelbaeza,eqkl26kBIJD878E,"+56 9 8646 3213",Nocturno,Fonasa,
"Alicia Salinas Alemán",23968959,10,alsaal@viajes.cl,alsaal,TJUkc40qK,"+56 9 8295 4012",Diurno,Banmédica,"Full time"
"Isabel Lebrón Saldaña",11928517,8,isabel4543@viajes.cl,isabel7675,cyRS4z3Z8Pxzi,"+56 2 6274 1895",Diurno,Fonasa,"Part time"
"Sra. Gabriela Bravo Montero",28581651,3,Sra.montero@viajes.cl,Sra.montero,mfU27T3eOU,"+56 9 8296 3635",Diurno,Fonasa,"Part time"
"Sta. Luisa Fonseca Camarillo",19978108,1,stlufoca@viajes.cl,sta.5940,Fa27jIg8g,"+56 2 8555 4412",Diurno,Colmena,"Full time"
"Clemente Arreola Nieto",25407093,9,clarni@viajes.cl,Clementenieto,mSOpchYieVh6um,"+56 2 2251 2531",Diurno,Colmena,"Part time"
"Carla Segura Anguiano",17907283,1,Carlaanguiano@viajes.cl,Carlaanguiano,9VtZiYyQJ6t,"+56 9 4164 4021",Nocturno,Fonasa,"Part time"
,20839638,2,ReinatOIrrez@viajes.cl,redotó,L1r1iZihkWtJ,"+56 2 8470 3825",Nocturno,Consalud,"Part time"
"Anita Fierro Quiñónez",15002229,10,anfiqu@viajes.cl,Anitaquiñónez,sZOYjFvCvGnG3Y5,"+56 9 0823 7418",Diurno,Consalud,"Part time"
"Clara Polanco Cerda",14273255,6,clara1840@viajes.cl,Claracerda,tBUeufxfJP8Prhdq,"+56 2 4754 9495",Nocturno,Consalud,"Part time"
"Inés Salas Venegas",11670625,3,InOosvenegas@viajes.cl,Inésvenegas,l65Pbvsh,"+56 2 5545 4899",Diurno,Colmena,"Full time"
"Irene Cisneros Guillen",17886307,10,irene3939@viajes.cl,Ireneguillen,hBW31pNkIEN5,"+56 2 0769 1802",Diurno,Colmena,"Full time"
"Sta. Débora Rosado Ponce",13166620,9,Sta.ponce@viajes.cl,sta.2088,SJNdWI3K,"+56 2 5488 4719",Nocturno,Banmédica,"Full time"
"Sra. Carla Iglesias Chávez",23913003,8,Sra.chOevez@viajes.cl,sra.596,,"+56 9 4331 0636",Nocturno,"Más vida",
"Sr. Elena Ponce Padrón",20754838,3,srelpopa@viajes.cl,srelpopa,yMc6pTO2GkshaY,"+56 9 4573 5485",Diurno,Fonasa,"Full time"
"Dolores Urías Calderón",22786287,4,dourca@viajes.cl,dolores9638,enHQHFt77RoTPF,"+56 2 0005 9250",Diurno,Consalud,"Full time"
"Sra. Marta Fuentes Venegas",14566209,5,sra.2126@viajes.cl,sra.6468,p7atadI3xaADxg,"0 0000 0000",Diurno,Banmédica,
"Jerónimo Calvillo Olivares",16472735,1,jecaol@viajes.cl,jecaol,O68tlM4Nut1F,"+56 9 1454 0617",Diurno,Consalud,"Part time"
"Sra. Antonia Ortiz Gutiérrez",17769938,1,Sra.gutiOorrez@viajes.cl,Sra.gutiérrez,xnWEC2Hb9KEjTy,"+56 2 4159 2855",Nocturno,Fonasa,"Full time"
"Alicia Yáñez Esquibel",27930633,3,alicia9800@viajes.cl,Aliciaesquibel,xrXJjA7Z,"+56 2 2712 3372",Diurno,Banmédica,"Part time"
,28632240,9,sra.3768@viajes.cl,sra.3567,,"+56 2 3463 3035",Diurno,"Más vida",
"Micaela Olvera Leyva",29408490,8,micaela6140@viajes.cl,miolle,a1Gy1L0dfhIAb0CS,"+56 2 8798 9423",Diurno,Fonasa,"Part time"
"Carmen Mota Aguayo",8323004,5,carmen9375@viajes.cl,Carmenaguayo,fGcmSnBW2J3MtnM,"+56 9 8084 5174",Nocturno,Banmédica,"Part time"
"Sara López Castañeda",16545390,5,sara8283@viajes.cl,salóca,hb400ExLt5,"+56 9 3650 0634",Nocturno,Banmédica,"Full time"
"Gerardo Escobar Galindo",20172282,9,geesga@viajes.cl,geesga,U1m2jWBCdCbw,"+56 9 7791 2330",Diurno,Colmena,"Full time"
"Sra. Patricio Fajardo Zelaya",11463459,10,sra.4397@viajes.cl,sra.201,K3zUsykzbg7OS,"+56 9 8715 9197",Diurno,"Más vida","Part time"
"Sta. Silvia Montaño Córdova",9962447,7,stsimocOI@viajes.cl,Sta.córdova,Czocfn04fuPrI,"+56 9 7647 5632",Nocturno,"Más vida","Part time"
"Sra. Julio Rodríguez Trejo",2546741,8,Sra.trejo@viajes.cl,sra.1030,yP7TRJ40Vfg0BY,"+56 2 0478 5010",Diurno,Colmena,"Part time"
"Ana María Zavala Mireles",320652,1,Anamireles@viajes.cl,ana5971,GypPHUi1gyP,"+56 2 4235 1188",Nocturno,Consalud,"Full time"
"Sr. Jerónimo Amador Garrido",17123585,5,srjeamga@viajes.cl,Sr.garrido,sKUXA7BXwo78xBd,"+56 2 1652 3185",Diurno,Banmédica,"Full time"
"Anita Muñiz García",21559993,10,AnitagarcOAa@viajes.cl,anita3685,Ou9Y0YEsc9aFUH,"+56 2 1826 2722",Diurno,"Más vida","Full time"
"Sara Arevalo Ozuna",8836326,4,Saraozuna@viajes.cl,saaroz,ZrH9LH666BTtS,"+56 2 5526 3863",Nocturno,Banmédica,"Part time"
"María Eugenia Prado Serrano",9926114,5,maeuprse@viajes.cl,Maríaserrano,c7xLv83P,"+56 9 0385 1591",Diurno,Colmena,"Full time"
"Elsa Marrero Llamas",219904,1,elsa5626@viajes.cl,elmall,6kJrkK6jCRF2,"+56 2 8916 7992",Nocturno,Fonasa,"Part time"
"Jacobo Borrego Castillo",18379714,10,jaboca@viajes.cl,jacobo8195,qrH5hDV0PUEpGc,"+56 2 6447 8029",Nocturno,"Más vida","Part time"
"Juan Terán Garza",27766248,5,Juangarza@viajes.cl,juan4932,qEO84muzvk,"+56 9 9571 8637",Nocturno,Colmena,"Part time"
"Luz Garay Bernal",18961450,10,Luzbernal@viajes.cl,lugabe,i6nZ4jdLPD,"+56 2 6252 2428",Diurno,Consalud,"Part time"
"Jesús Madrigal Pantoja",7752714,1,jemapa@viajes.cl,jemapa,xslTNaIC81LK,"+56 9 6649 8367",Diurno,Colmena,"Part time"
"José Emilio Serrano Rico",17925930,3,joemseri@viajes.cl,josé206,SK27hWFA0hw,"+56 9 3209 3614",Nocturno,Colmena,"Full time"
"Roberto Paredes Haro",4949782,2,roberto7144@viajes.cl,ropaha,Em3KtDyRN,"+56 2 7751 7070",Nocturno,Fonasa,"Part time"
"Sr. Julio César Roldán Alonzo",19921954,5,Sr.alonzo@viajes.cl,Sr.alonzo,pi1CdnpolOvYxST,"+56 9 4076 5532",Nocturno,"Más vida","Part time"
"Guillermo Cintrón Valadez",18228218,9,Guillermovaladez@viajes.cl,Guillermovaladez,w10Yfb0kBMQB2,"+56 9 2920 6861",Nocturno,Fonasa,"Part time"
"Guillermo Calderón Vargas",5337526,10,guillermo2172@viajes.cl,Guillermovargas,tdSO7rVQfE6,"+56 9 3235 9117",Diurno,Banmédica,"Part time"
"Santiago Crespo Bustos",330419,1,sacrbu@viajes.cl,sacrbu,gvYJ1nNfYhLLBb8,"+56 2 8722 7020",Nocturno,"Más vida","Part time"
"Ramona Botello Alva",11404970,10,Ramonaalva@viajes.cl,ramona9524,lo5qWxD0P98,"+56 9 7382 0697",Nocturno,Consalud,"Full time"
"Sra. Jacobo Lemus Tijerina",16483765,3,sra.7316@viajes.cl,srjaleti,63tyZ2e6aCl5S,"+56 9 2465 7290",Diurno,"Más vida","Full time"
"Antonia Ballesteros Negrete",25899219,9,Antonianegrete@viajes.cl,anbane,E3ZyajDBOg1dTjo,"+56 2 9005 3877",Nocturno,Consalud,"Part time"
"Gonzalo Treviño Jaime",24861855,8,gotrja@viajes.cl,Gonzalojaime,rc8cSQ9guuSlfI3,"+56 9 8187 4795",Diurno,Banmédica,"Full time"
"María Elena Muñiz Henríquez",3224163,8,MarOAahenrOAquez@viajes.cl,Maríahenríquez,kkiE5lvg,"+56 9 8910 1623",Diurno,"Más vida","Part time"
"Óscar Lucio Tamayo",1605309,10,nscartamayo@viajes.cl,ósluta,OtS94bH6l,"+56 2 2143 2395",Diurno,"Más vida","Part time"
"Claudio Gallardo Cuellar",25344454,1,Claudiocuellar@viajes.cl,Claudiocuellar,iq7csCzHm1,"+56 2 7777 4565",Diurno,Banmédica,"Full time"
"Susana Saldivar Calderón",13363771,10,susana1494@viajes.cl,susana1226,c8x8k8cDzirLSHJ6,"+56 2 0401 6532",Nocturno,"Más vida","Full time"
"Leonor Vargas Concepción",28376349,8,LeonorconcepciOIn@viajes.cl,levaco,muaJ1uOqa2Ui9,"+56 9 9601 2645",Diurno,Consalud,"Part time"
"María Maldonado Rivas",17381178,10,mamari@viajes.cl,maría7962,jJSub8k5,"+56 9 8810 3919",Diurno,Colmena,"Part time"
"Andrea Cervantes Alonzo",10622272,10,andrea7429@viajes.cl,anceal,1Xqd7gUlrcEfN,"+56 2 3585 1814",Nocturno,"Más vida","Full time"
"Marcos Cepeda Balderas",10150193,10,marcos4508@viajes.cl,marcos5581,j4DoXPayL2i,"+56 9 6094 3367",Diurno,"Más vida","Full time"
"Cecilia Suárez Varela",16079779,7,cesuva@viajes.cl,cecilia9245,Us6uPFvs,"+56 9 6297 8537",Nocturno,Consalud,"Full time"
"Patricio Orozco Tello",15127151,10,Patriciotello@viajes.cl,patricio1476,MUzzx9Dgu5d,"+56 2 4054 7044",Diurno,Consalud,"Full time"
"Concepción Romo Olvera",20256871,8,corool@viajes.cl,Concepciónolvera,MIpzRAOp08,"0 0000 0000",Diurno,,"Full time"
"José Colón Cruz",19447502,10,JosOocruz@viajes.cl,jococr,eF8lT8f9B,"+56 2 7193 9680",Nocturno,Consalud,"Full time"
"Fernando Puente Barrientos",13718669,1,fepuba@viajes.cl,Fernandobarrientos,s9U7bSZ2HrQz,"+56 2 0649 8516",Nocturno,Colmena,"Full time"
"Sta. Manuel Tijerina Rangel",3034814,1,sta.8454@viajes.cl,Sta.rangel,HWzzL2nqP,"+56 2 1947 6537",Nocturno,Consalud,"Part time"
"Luz Jáquez Tejada",0,10,lujOete@viajes.cl,lujáte,Iuu3IGloxdLq4o1u,"+56 2 4164 2203",Diurno,"Más vida","Part time"
"José María Crespo Arguello",4594789,10,josOo7758@viajes.cl,jomacrar,OOszBi6ng6bV,"+56 9 5629 1478",Nocturno,"Más vida","Part time"
"César Olivas Lugo",980335,1,cOosar7548@viajes.cl,Césarlugo,V1iFIpNg,"+56 2 6620 9821",Nocturno,Banmédica,"Full time"
"Alfredo Lugo García",16827033,10,alfredo7300@viajes.cl,Alfredogarcía,9bpp1BAUopAKht,"+56 2 3381 1032",Nocturno,Colmena,"Full time"
"Sr. Antonio Valdés Pelayo",23952458,3,sranvape@viajes.cl,sranvape,71tKPeeTQB,"+56 2 2327 0994",Diurno,"Más vida","Part time"
"César Collado Roque",2899442,7,cOocoro@viajes.cl,césar3259,pZM5TJ1znS,"+56 2 3263 9634",Nocturno,"Más vida","Full time"
"Ana Frías Terán",7586572,4,anfrte@viajes.cl,anfrte,MXGOlN286S,"+56 2 8389 3727",Diurno,Colmena,"Full time"
"Óscar Gálvez Berríos",5158576,3,OIscar7270@viajes.cl,óscar9603,TY1rvLZfVbpU4Bk,"+56 2 0782 4794",Nocturno,Consalud,"Part time"
"Susana Ponce Palomino",20796023,3,susana5166@viajes.cl,Susanapalomino,soEJSJnWA08zT,"+56 2 6465 0985",Diurno,Consalud,"Part time"
"Sta. Miguel Ángel Alonzo Águilar",22414748,1,stmiOenalOeg@viajes.cl,sta.9670,3ijXrhLQzIw,"+56 9 3381 8904",Nocturno,Consalud,"Part time"
"Sr. Hernán Quiñónez Avilés",14287888,7,Sr.avilOos@viajes.cl,Sr.avilés,ugmHHh6haKQJla8,"+56 2 5150 0488",Diurno,Fonasa,"Part time"
"Ramón Casares Sepúlveda",13908721,6,RamOInsepOUlveda@viajes.cl,racase,o2Orhhy3Ahw5Ydlf,"+56 2 4098 2055",Nocturno,Consalud,"Part time"
"Guillermina Abreu Santiago",24009775,3,guabsa@viajes.cl,Guillerminasantiago,JF94VDSiSTc,"+56 2 9566 0783",Diurno,Banmédica,"Full time"
"Sta. Samuel Briones Domínguez",14043859,6,sta.9484@viajes.cl,sta.3210,1EKE5CjwoFx,"+56 2 8947 5914",Nocturno,Banmédica,"Part time"
"Lorenzo Ceballos Samaniego",24569748,1,Lorenzosamaniego@viajes.cl,Lorenzosamaniego,6l4KfxOakEs,"+56 9 9194 0264",Diurno,Fonasa,"Full time"
,7098028,10,marilu2586@viajes.cl,majure,g20gnVwtgxFp,"+56 2 6137 3414",Nocturno,Colmena,"Full time"
"Sra. Patricia Aponte Rocha",25431171,5,Sra.rocha@viajes.cl,Sra.rocha,LQ6J0jBN,"+56 9 0336 2823",Nocturno,Fonasa,"Full time"
"Alejandro Arredondo Mesa",22317934,7,alejandro6382@viajes.cl,alejandro8724,cz2Qg5cbrmZes,"+56 9 2508 7860",Diurno,Banmédica,"Full time"
"Jerónimo Sevilla Rodarte",6308948,6,JerOInimorodarte@viajes.cl,Jerónimorodarte,wD1q2OTmlClO3G,"+56 2 1533 1224",Diurno,Consalud,"Part time"
"Sra. Julia Corral Berríos",12247639,1,sra.1484@viajes.cl,Sra.berríos,hy8micbzmPQ6BZ,"+56 2 9207 8893",Diurno,Banmédica,"Full time"
"Luis Miguel Alaniz Solorio",26590774,1,luis2060@viajes.cl,luis6367,2jTGLPcq,"+56 9 8560 2159",Nocturno,Banmédica,"Full time"
"Andrés Domínquez Zaragoza",8540280,3,AndrOoszaragoza@viajes.cl,Andrészaragoza,zNLU23ElWf,"+56 9 0043 5813",Diurno,Fonasa,"Part time"
"Maricarmen Rivero Centeno",15587330,2,Maricarmencenteno@viajes.cl,marice,Xjc3h83r95eQ,"+56 9 5021 7354",Nocturno,Colmena,"Part time"
"Ana María Zavala Mireles",320652,1,Anamireles@viajes.cl,ana5971,GypPHUi1gyP,"+56 2 4235 1188",Nocturno,Consalud,"Full time"
